year,PIE,INI,NX,GDP_QI,GDP,EX_GOOD,IM_GOOD,EX_SERV,GIE,GCE_QI,GCE,POP,EX_GOOD_QI,IM_GOOD_QI,EX_SERV_QI,IM_SERV_QI,IM_SERV,PCE_GOOD_QI,PCE_GOOD,PCE_QI,PCE,PCE_SERV_QI,PCE_SERV,X_TOT_QI,X_TOT,GDP_P,GDP_Q,X_TOT_P,X_TOT_Q,PCE_P,PCE_Q,GCE_P,GCE_Q,PCE_GOOD_P,PCE_GOOD_Q,PCE_SERV_P,PCE_SERV_Q,EX_GOOD_P,EX_GOOD_Q,EX_SERV_P,EX_SERV_Q,IM_GOOD_P,IM_GOOD_Q,IM_SERV_P,IM_SERV_Q,C_GOOD_Paasche_Chained_QI,C_GOOD_Laspeyres_Chained_QI,C_GOOD_Fischer_Chained_QI,C_SERV_Paasche_Chained_QI,C_SERV_Laspeyres_Chained_QI,C_SERV_Fischer_Chained_QI,C_GOOD,C_SERV,C_TOT,C_GOOD_Fischer_Chained_P,C_SERV_Fischer_Chained_P,C_GOOD_Fischer_Chained_Q,C_SERV_Fischer_Chained_Q,C_GOOD_Paasche_Chained_P,C_SERV_Paasche_Chained_P,C_GOOD_Laspeyres_Chained_P,C_SERV_Laspeyres_Chained_P,C_TOT_Paasche_Chained_QI,C_TOT_Laspeyres_Chained_QI,C_TOT_Fischer_Chained_QI,C_TOT_Fischer_Chained_Q,C_TOT_P,X_Rel_P,C_Share,E_FB_1947_QI,E_FB_2023_QI,E_FB_1947_P,E_FB_2023_P,E_FB_1947_Q,E_FB_2023_Q,X_TOT_1947_Q,X_TOT_1947_QI,X_TOT_1947_P,X_TOT_2023_Q,X_TOT_2023_QI,X_TOT_2023_P,Y_FB_1947_QI,Y_FB_2023_QI,Y_Fischer_Chained_QI,C_GOOD_FB_1947_QI,C_GOOD_FB_2023_QI,C_SERV_FB_1947_QI,C_SERV_FB_2023_QI,C_GOOD_FB_1947_P,C_SERV_FB_1947_P,C_GOOD_FB_2023_P,C_SERV_FB_2023_P,C_GOOD_FB_1947_Q,C_SERV_FB_1947_Q,C_GOOD_FB_2023_Q,C_SERV_FB_2023_Q,E_FB_Fischer_QI,Y_FB_Fischer_QI
1974,274526.0,13990.0,-815.0,0.30967,1545243.0,103494.0,104520.0,23156.0,76166.0,0.52979,265205.0,213898.0,0.11569000000000002,0.09394999999999999,0.10428000000000001,0.14968,22945.0,0.251,451538.0,0.28228000000000003,930161.0,0.29656,478623.0,3.38195991091314,336702.0,0.25443304031288694,6073279.62634,2.295714413130518,146665.45545657014,0.24793199815875847,3751677.9072800004,0.184329107375561,1438758.1200599999,0.42708090692894635,1057265.714,0.17777518990347577,2692293.56616,0.5783960787833498,178932.74833000003,0.26384887300622895,87762.36084000001,0.46943189690481485,222652.10499999998,0.2729160908051908,84073.45984000001,2.3559083228136055,2.3387858570569064,2.3473314776399,2.8484931782296012,2.8532566124806875,2.8508739004715276,464502.0,744039.0,1208541.0,1.815426618759166,2.6837464303102516,255863.8257257044,277238.93419915467,1.8088174341476335,2.6859894600170318,1.822059952475193,2.6815052737241007,2.646419296508676,2.6469338582215287,2.6466765648600914,545874.394825829,2.2139543665271324,1.036929418166661,0.7821041739066282,2.596840091992917,2.7270004190138506,2.2669944536965896,2.139579309889686,535595.6721334471,562441.1094211877,146665.45545657014,3.38195991091314,2.295714413130518,146665.45545657014,3.38195991091314,2.295714413130518,2.7332427712567195,2.815412546905168,2.7739140843046366,2.34909738708234,2.261220346946409,2.874529381335136,2.865428492896199,1.8140618907467165,2.6616609672994356,1.8845611633176038,2.6701146696290237,256056.3133867492,279539.35874669795,246477.5402578525,278654.3246486767,2.6611245778761754,2.7740234303145352
1975,257253.0,-6256.0,15977.0,0.30904,1684904.0,112490.0,99000.0,26216.0,84403.0,0.54271,296725.0,215981.0,0.11327999999999999,0.08211,0.11042999999999999,0.14319,23730.0,0.2527,491334.0,0.28868,1030547.0,0.30772,539213.0,3.1348830734966593,347912.0,0.2779945763091191,6060924.00208,2.559108395344746,135950.4742483296,0.2685997905474739,3836737.9136799998,0.20132712111493883,1473845.14494,0.4615950563495087,1064426.4778,0.1930166572532357,2793608.63292,0.6420467692212966,175205.30495999998,0.28207986122691725,92938.21929,0.508755504946545,194592.489,0.29504611705837047,80428.10472,2.428984485932309,2.4118514519630274,2.420402809284336,2.95111402901552,2.956180860694884,2.9536463583685584,498568.0,838424.0,1336992.0,1.8897409991744356,2.9189657101101747,263828.7470176112,287233.2474122672,1.883064486295389,2.921470453226011,1.8964411840119035,2.916463114453358,2.6947641008662697,2.6939240632735486,2.6943440493317388,555705.7658306218,2.4059350868918514,1.0636647718749446,0.7935122713222831,2.6723348914669662,2.8195370263010826,2.426209779506269,2.286700843212598,551166.3990301703,581526.692137572,135950.4742483296,3.1348830734966593,2.559108395344746,135950.4742483296,3.1348830734966593,2.559108395344746,2.7526956336072206,2.8621051780715496,2.8131344040660946,2.395533330084964,2.3270131980372106,2.9825956069004596,2.9659132432678246,1.9093595425196463,2.890634057102112,1.9655816422010908,2.906892998114265,261117.92404592127,290048.474984249,253649.09261245202,288426.16516806616,2.7449493935530755,2.806867368901169
1976,323224.0,17116.0,-1631.0,0.32569000000000004,1873412.0,121484.0,124632.0,28031.0,89645.0,0.54272,314508.0,218086.0,0.11911,0.10067,0.11162000000000001,0.15307,26514.0,0.27039,546305.0,0.30477,1147666.0,0.32092,601361.0,3.3866926503340755,395754.0,0.2932950479166655,6387465.500380001,2.69457420404413,146870.70016703787,0.2833334589845948,4050584.08602,0.21338890727246254,1473872.30208,0.479660683902229,1138940.54346,0.20640900273597498,2913443.65812,0.6594423689765845,184222.31527,0.29839345862454,93939.72686000001,0.5223955571765128,238577.83299999998,0.3083827124919466,85977.58216,2.5156397505647634,2.496925757579991,2.5062652872306357,3.0281163119069547,3.032977225671894,3.0305457941927494,560273.0,917386.0,1477659.0,2.0508702649551442,3.11282742933457,273187.92883871373,294711.4868478623,2.043227752509728,3.115324876037184,2.058541363541487,3.1103319847473947,2.8214486761012263,2.8205225756997105,2.8209855878968204,581825.4565181313,2.539694651455925,1.06098353300048,0.7887524000313866,2.7725774493259157,2.9022109024328824,2.601973094502215,2.458855564486064,571841.3263460208,598578.0964158796,146870.70016703787,3.3866926503340755,2.69457420404413,146870.70016703787,3.3866926503340755,2.69457420404413,2.8792706657948957,2.96761046192661,2.919969600521113,2.5118671556336003,2.4191456439542547,3.0648018205975207,3.045776068271478,2.0462964938820742,3.0780346091606403,2.124727366670186,3.097261867768038,273798.5436983737,298042.7826476471,263691.7134823017,296192.5853111964,2.836653750684638,2.923106866081247
1977,396613.0,22324.0,-23094.0,0.34075000000000005,2081826.0,128410.0,152629.0,30939.0,93162.0,0.55236,341169.0,220289.0,0.12139,0.11294,0.11664999999999999,0.1607,29814.0,0.2821,600384.0,0.31765,1273975.0,0.33418,673591.0,3.736636971046771,467452.0,0.3115189141379236,6682823.756500001,2.8846739706924924,162046.73552338532,0.301763430979194,4221767.3489,0.2274381480709364,1500051.78504,0.5052607897266235,1188265.5694000002,0.2220270971173753,3033823.3879799997,0.6839461718260398,187748.69323,0.3151477816429691,98172.98994999999,0.5702420698863938,267656.506,0.3303004951462999,90263.26160000001,2.563477500592415,2.5465471174974796,2.5549982856947784,3.1285120079883897,3.133401645187731,3.1309558720653334,598489.0,1015885.0,1614374.0,2.1489736631092033,3.3365019930067508,278499.9231373022,304476.0656907375,2.141865502614464,3.339108330250316,2.1561054132950583,3.333897690136784,2.908339546077412,2.9078189813253092,2.9080792520533087,599788.4376567429,2.691572392270592,1.071743037258233,0.7754605812397386,2.8595135653985504,2.993168798282282,2.7691946682836566,2.606819955056694,589771.8133498856,617338.0714769224,162046.73552338532,3.736636971046771,2.8846739706924924,162046.73552338532,3.736636971046771,2.8846739706924924,3.0119004746221036,3.093528597608139,3.0426296886281228,2.5830532093912266,2.4746543305703472,3.169391831314315,3.147269334887251,2.1256333416922804,3.296039449571668,2.2187438291560455,3.3192076672193713,281557.96593006246,308213.84741982317,269742.271340829,306062.5010097805,2.9255780253166828,3.052441686812871
1978,478377.0,25791.0,-25367.0,0.35961,2351599.0,149907.0,177409.0,36976.0,105567.0,0.56218,370770.0,222629.0,0.13401,0.12308,0.12972,0.17216,34840.0,0.29376,663567.0,0.33155,1422252.0,0.34952,758686.0,4.134743875278397,558153.0,0.3334320660839276,7052708.00022,3.112757375372164,179311.43763919824,0.3227617665795341,4406507.0503,0.24285394608031405,1526720.0965200001,0.5362677659547372,1237379.9846400002,0.2391003424232987,3173086.21272,0.7232537503213498,207267.50457,0.33869260409802465,109172.74116,0.6082164182867452,291687.292,0.3602887875045157,96700.20608,2.672026353242184,2.6546649932123394,2.6633315266584545,3.2466639516776175,3.25161437847549,3.2491382222603264,661856.0,1131592.0,1793448.0,2.279837084332917,3.581339302423739,290308.46306882484,315968.94470015,2.2724184493844337,3.584068627852725,2.2872799384759386,3.578612055419602,3.025746496867023,3.0256590566686152,3.0257027764519506,624048.1719404383,2.873893523994128,1.0831150665060352,0.7626497862520045,2.9797208422698485,3.107610032215887,2.958131009037043,2.7882730976478522,614564.443997314,640941.4615344945,179311.43763919824,4.134743875278397,3.112757375372164,179311.43763919824,4.134743875278397,3.112757375372164,3.1803886034409343,3.2462614905389104,3.2010243294398064,2.699506355828952,2.57662651211126,3.2938070295150137,3.2654163239816496,2.249286047887225,3.532771139935739,2.3565549581237706,3.5634863245246327,294251.59179806744,320312.8521992465,280857.4430731516,317551.94125824346,3.0429936547157888,3.2131562439911217
1979,539657.0,17984.0,-22545.0,0.371,2627333.0,187266.0,212787.0,42863.0,120097.0,0.56648,404705.0,225106.0,0.14819000000000002,0.12519,0.13894,0.17453,39887.0,0.29846,737938.0,0.33942999999999995,1585420.0,0.36022,847482.0,4.370406458797327,641769.0,0.36109133573834723,7276089.842,3.3860824263406064,189531.41689866368,0.35143796161088287,4511237.18318,0.2630691717459939,1538397.6667199999,0.5869800122174714,1257177.39044,0.2591509591754253,3270225.21042,0.8170450901502342,229199.10083000004,0.3665624670700006,116932.32082000001,0.7172085054625152,296687.781,0.40687980890120995,98031.40664,2.773048672021011,2.752482908580112,2.7627466540380805,3.327653028816788,3.3326766038599893,3.330163869076346,730401.0,1255163.0,1985564.0,2.425413725570816,3.875772807839602,301144.91078345885,323848.44577606744,2.41640318923621,3.878697225234851,2.4344578613334478,3.872850595364357,3.0975958543609954,3.0976466942412295,3.0976212741968108,638881.2901818181,3.107876268273457,1.0895164845869825,0.7557336660408102,3.0669512022896384,3.188108616667716,3.176936169258127,3.0049356313193574,632555.6185210356,657544.2140790998,189531.41689866368,4.370406458797327,3.3860824263406064,189531.41689866368,4.370406458797327,3.3860824263406064,3.2934068145459396,3.3477054609257806,3.3118044292708477,2.7870013753154637,2.6595119427633986,3.380740738623295,3.3452055467798227,2.404305830032228,3.817790113852976,2.519561407953767,3.8583454406383426,303788.72391213616,328766.89460889954,289892.12078509596,325311.2038076974,3.1269431646448274,3.320445147582719
1980,530098.0,-6331.0,-13056.0,0.37004,2857307.0,230428.0,248570.0,50344.0,135948.0,0.57496,453650.0,227726.0,0.16640999999999997,0.11587,0.14475,0.17062999999999998,45258.0,0.2909,799794.0,0.33837000000000006,1750667.0,0.36609,950874.0,4.182767260579064,672378.0,0.39371692957701,7257262.22408,3.706725408353189,181394.06778953227,0.3892837336352163,4497149.119620001,0.2905355311676251,1561426.9214400002,0.6527156011199889,1225333.0526,0.2861048804696846,3323515.4829900004,0.8952860515780555,257379.19136999996,0.413258572719984,121822.03425,0.9052065428636275,274600.313,0.4722204836682485,95840.82344,2.8625435949581113,2.8304258268504445,2.8464394112038915,3.387717727402322,3.3925566313933393,3.390136316048002,775321.0,1409610.0,2184931.0,2.498878478568856,4.2756839755285085,310267.5887000466,329680.5863267201,2.484820212951795,4.278736508693266,2.513016281059905,4.272633620099796,3.1301883583774823,3.1300266207553666,3.1301074885217695,645581.5394001264,3.384438473922651,1.0952261170985327,0.7646813837775334,3.1134957130571137,3.2418556661019684,3.4142311600601287,3.2406465391610557,642155.3773223166,668629.4892778649,181394.06778953227,4.182767260579064,3.706725408353189,181394.06778953227,4.182767260579064,3.706725408353189,3.299265452181947,3.3688680955029056,3.340994717216461,2.8190664485339383,2.6998939487749447,3.443514928987222,3.402924636516587,2.523142435648047,4.209405743928889,2.634513177243512,4.25961579220329,307283.8810230963,334871.49629922037,294293.84020436654,330924.21212732856,3.17702749732488,3.333885139060842
1981,631229.0,29809.0,-12520.0,0.37943,3207041.0,245206.0,267814.0,60033.0,147340.0,0.58417,507041.0,230008.0,0.16533,0.11824,0.15877,0.18045000000000003,49944.0,0.29434,869368.0,0.34307000000000004,1933951.0,0.37179,1064583.0,4.262527839643653,748760.0,0.4309716505095027,7441419.86186,4.050568930155871,184853.0448218263,0.42414786638327545,4559615.06182,0.31960958643901993,1586438.64738,0.7012032780366735,1239823.06876,0.3154074752520521,3375262.42569,0.9589267098525457,255708.80181,0.4492771456834122,133621.30831,0.9557379564327323,280216.97599999997,0.49275528379111083,101356.59960000002,2.8733705092210524,2.840847818206224,2.8570628873055512,3.446325868820864,3.451144572767804,3.4487343791846903,876569.0,1581713.0,2458282.0,2.814698238359799,4.716194692035255,311425.5688420797,335379.0721725736,2.7987236069886983,4.719490667002786,2.8307640501700133,4.712901018894711,3.215680488969689,3.2155278333890367,3.2156041602734784,663215.1424522446,3.7066131978085988,1.092795151258465,0.766526288087278,3.1520887978188523,3.2900161831910992,3.8006560932272406,3.593412047670002,650115.1624613404,678562.5477669811,184853.0448218263,4.262527839643653,4.050568930155871,184853.0448218263,4.262527839643653,4.050568930155871,3.345010765668734,3.4212942637587167,3.3876806932670056,2.837664146652651,2.7161493561417602,3.5045203980370405,3.460567231416092,2.8339399802715493,4.641120874188853,2.9607244747414336,4.700068423954476,309311.0673134323,340804.0951479081,296065.71211816417,336529.7815535207,3.220314139285079,3.382937502348158
1982,581034.0,-14914.0,-19974.0,0.37259,3343789.0,222550.0,250542.0,60660.0,156944.0,0.59778,554529.0,232218.0,0.15130000000000002,0.11525,0.15183,0.19006,52642.0,0.2964,899290.0,0.34808999999999996,2071256.0,0.3795,1171966.0,4.050946547884187,752891.0,0.45759737750039625,7307273.084179999,4.285645191321205,175677.3989420935,0.44771000063050764,4626334.0043399995,0.3415850472441017,1623399.51492,0.7202962231637863,1248500.2296,0.3401679493501596,3445256.9745,0.9510309684438604,234009.20410000003,0.47472001100031924,127780.58348999999,0.9172961799737287,273130.97500000003,0.4931130661270538,106754.42128000001,2.847594372241591,2.814170802155896,2.8308332587324414,3.50904255265942,3.5135599680425793,3.51130053387375,856384.0,1734513.0,2590897.0,2.7753629653416207,5.07964479205024,308566.48686835356,341463.44301762054,2.7590270102826273,5.082913416566413,2.791795644146592,5.0763782694597435,3.1885299661030477,3.188520916025943,3.1885254410612847,657630.1836934489,3.9397476944393626,1.0877968651063743,0.7748388952888161,3.167789501952909,3.3376258424161223,3.9858118540087615,3.739036853740509,653353.4169882855,688381.9923724828,175677.3989420935,4.050946547884187,4.285645191321205,175677.3989420935,4.050946547884187,4.285645191321205,3.321224664806659,3.4339160744371653,3.3796753762497436,2.8139925017260072,2.7005960858847406,3.5643526927838107,3.5269486741357503,2.7919725381373217,5.004038883785298,2.909205796604515,5.057107748976705,306730.81067313824,346622.60631514725,294370.3745536085,342985.1777136793,3.2515990074196615,3.3771003484197464
1983,637518.0,-5751.0,-51642.0,0.38966999999999996,3634038.0,214049.0,272677.0,62947.0,171164.0,0.61586,595393.0,234333.0,0.14637,0.13091,0.15152,0.20541,55961.0,0.31526,973783.0,0.36779000000000006,2281605.0,0.39898000000000006,1307821.0,4.3449331848552335,814433.0,0.47551952012019255,7642247.786339999,4.32227982909515,188426.7174276169,0.46676158507038246,4888159.3365400005,0.35598991559818755,1672499.62404,0.7333020346890123,1327942.58564,0.36106661986248534,3622104.4207800007,0.9455121607320047,226384.18509,0.49362574280154353,127519.68655999999,0.8789125451412603,310243.609,0.4850301529883753,115376.33208000001,2.906109806460506,2.8656131821829605,2.8857904584817655,3.6564773015305745,3.660531346093819,3.6585037622685603,909404.0,1910200.0,2819604.0,2.8910632981545032,5.369070692807399,314556.9315554294,355778.5153693307,2.870849154472398,5.372046292014288,2.9114197731061435,5.36609674179752,3.310862194117068,3.30991898685142,3.310390556891533,682764.7419683217,4.129686005565327,1.0466364327143216,0.7758875322403157,3.289038420941927,3.471780059926849,4.206258244189909,3.9212739577848206,678360.8852808515,716051.1655798526,188426.7174276169,4.3449331848552335,4.32227982909515,188426.7174276169,4.3449331848552335,4.32227982909515,3.4724841464828713,3.589645861865241,3.5203537835808674,2.910580212293706,2.780015844419104,3.7132438119470312,3.6773697656186926,2.866439772194534,5.289920706613146,3.001063068553983,5.3415257592995875,317259.06430043856,361101.82098041294,303027.2870733712,357613.177597121,3.379174160376981,3.5305790384602482
1984,820089.0,65405.0,-102727.0,0.41786999999999996,4037613.0,231286.0,336316.0,71094.0,193182.0,0.62509,634728.0,236394.0,0.15675,0.16258,0.16937000000000002,0.25692,68791.0,0.33797,1063700.0,0.38714,2492340.0,0.41429000000000005,1428640.0,4.997076837416482,947866.0,0.49267367088777914,8195309.062739999,4.3739270756594895,216708.23120824056,0.4843884787231077,5145332.94964,0.3739048293467278,1697565.66426,0.7471891903202244,1423601.96558,0.3798468373097304,3761094.89319,0.9539987029637629,242438.48475,0.4987572106324698,142542.30011,0.8728716512359143,385298.342,0.4766927686111551,144308.88095999998,2.9720769337221578,2.9262355518148886,2.9490671722066217,3.758119337061305,3.761119244035373,3.7596189913344586,1024075.0,2065671.0,3089746.0,3.1857569028120807,5.6499044765600805,321454.2199048662,365611.6680503021,3.161092835153383,5.652159035990279,3.2106134090561653,5.647650816439011,3.478351733730955,3.4751456051036023,3.476748299845651,717075.8600948657,4.308813295696834,1.015111766394632,0.7652409394463856,3.4055333355393156,3.5728831089860313,4.497015576185335,4.185688543536375,702387.8449216483,736903.56834526,216708.23120824056,4.997076837416482,4.3739270756594895,216708.23120824056,4.997076837416482,4.3739270756594895,3.6820399178333476,3.765133163557905,3.694790413059886,3.0440410987311277,2.8696859246173396,3.81072194594957,3.781870649735852,3.0863614504514896,5.574137517925837,3.273881305309233,5.616661736113181,331806.5678438904,370581.2770777578,312801.50515513925,367775.5750748624,3.4882047720335,3.7233547513201533
1985,829650.0,21824.0,-114018.0,0.43529,4338979.0,227489.0,343295.0,75722.0,219876.0,0.65514,690640.0,238506.0,0.16227,0.17275,0.17412,0.27647,73934.0,0.35575,1137609.0,0.40719,2712830.0,0.43549,1575221.0,5.347160356347439,1027702.0,0.5082585753328,8536951.87958,4.43184551460137,231890.3031737194,0.5012796087683783,5411810.00094,0.388180379580275,1779172.8699599998,0.759167632143333,1498495.1305,0.3984313158423568,3953557.20639,0.9064172333114046,250976.03139,0.5167329347141294,146539.91436,0.8385315372017689,409400.225,0.47610313919039493,155289.88136,3.1070398571007947,3.057690797493351,3.082266565127383,3.9409444454352553,3.94388632272496,3.9424151096721163,1043627.0,2267649.0,3311276.0,3.1062803148117712,5.914761939791562,335973.220132015,383388.0421702843,3.081513078880045,5.9169691845205445,3.1312466139828854,5.912555518445149,3.593784164195448,3.589770853770995,3.5917769484438447,740800.4038395946,4.469862574098961,0.9914948035051717,0.7631465289752564,3.5680317603796596,3.746180463219468,4.603077999227171,4.280393825725778,735902.9825465444,772645.974358552,231890.3031737194,5.347160356347439,4.43184551460137,231890.3031737194,5.347160356347439,4.43184551460137,3.877128412122075,3.9622946516743816,3.8877834659086026,3.1885423935616246,3.0030617486727644,3.9933929536493697,3.967032531587331,3.0027463255908065,5.839256770420803,3.1882074887368486,5.878057882277408,347557.4979830042,388345.48456354026,327339.7367288287,385782.0125992732,3.6560211805842764,3.9194802169683274
1986,849146.0,6571.0,-131869.0,0.45037,4579631.0,231447.0,370006.0,89552.0,238087.0,0.6851999999999999,737989.0,240683.0,0.17096,0.19042,0.19912,0.27956,82861.0,0.37565,1195627.0,0.424,2886278.0,0.44895,1690651.0,5.515311804008909,1080662.0,0.5184858273433388,8832702.37774,4.51814776578506,239182.52700445434,0.5121850117490526,5635225.424,0.39659615837236983,1860807.2327999999,0.7556173013975499,1582318.1890999998,0.41480706958189995,4075752.61845,0.8753123079536311,264416.48072,0.5343836119217188,167579.98936,0.8199100029077969,451276.358,0.5276913713716596,157025.49727999998,3.231676353680684,3.1794951885780955,3.2054795924431243,4.098099936733405,4.101146355681097,4.099622863234024,1063639.0,2435331.0,3498970.0,3.0441550589992894,6.108546413243623,349403.68653548544,398676.0245809191,3.0194783913744865,6.110816457253434,3.069033396530658,6.106277212508984,3.7218482542996223,3.717694898234509,3.71977099658201,767199.0482740429,4.560706908945709,0.9906683012062955,0.7640286381089135,3.724899749217601,3.8944964949570777,4.677268943410156,4.349501196538525,768256.848376381,803236.0075884024,239182.52700445434,5.515311804008909,4.51814776578506,239182.52700445434,5.515311804008909,4.51814776578506,4.035956731062253,4.113288240346624,4.035932995024946,3.3382478153473167,3.1300785154061406,4.158289304635543,4.121678624240941,2.9230834430545363,6.0223651367745905,3.1174863089939393,6.075858605174896,363875.6883684882,404381.1600078927,341184.81833630014,400820.88117155875,3.808754260567941,4.07443902401621
1987,892176.0,27149.0,-144770.0,0.46592,4855215.0,265554.0,414768.0,98389.0,254637.0,0.6986199999999999,776893.0,242843.0,0.19186,0.19931000000000001,0.21417999999999998,0.31251999999999996,93945.0,0.38240999999999997,1256297.0,0.43835999999999997,3076279.0,0.46921,1819982.0,5.612889755011135,1119664.0,0.5313405606034075,9137670.56384,4.599830437060341,243414.1900055679,0.5280187753289004,5826078.81336,0.4094832700350079,1897252.1146799996,0.7799246647486043,1610792.75574,0.42725779318558044,4259681.225310001,0.8948997688335736,296741.61202,0.5458337147213432,180254.53053999998,0.8781043577091037,472344.76900000003,0.5351810280712372,175538.73375999997,3.329836006107811,3.2773591677460603,3.303493387568433,4.2458436379841515,4.248923461787937,4.247383270734336,1134232.0,2601319.0,3735551.0,3.1498798440833604,6.297902724245162,360087.3862317343,413045.28092910204,3.124960874192542,6.300186477044012,3.17499752208139,6.295619799283212,3.8695393015527952,3.8653865544103736,3.8674623705971185,797660.2464732851,4.683135478439704,0.982211695185227,0.7693894091198845,3.852150930807863,4.03033832565175,4.831707621045181,4.486380316485893,794502.277328191,831253.2493273478,243414.1900055679,5.612889755011135,4.599830437060341,243414.1900055679,5.612889755011135,4.599830437060341,4.158052638187291,4.2439648798091225,4.160172151627577,3.4460680917538684,3.2221055140491828,4.307320155797462,4.27054205712968,3.019559381738321,6.210266640074878,3.229443353482196,6.2637497333652465,375628.3141373552,418873.9631908358,351215.94524238905,415297.40342969005,3.9402374969828906,4.2007891359677325
1988,936963.0,18482.0,-109393.0,0.48539,5236438.0,332054.0,452125.0,112547.0,258401.0,0.71248,820454.0,245061.0,0.22598,0.20738,0.23966,0.32311999999999996,101869.0,0.39662,1337309.0,0.45667,3330012.0,0.49029000000000006,1992703.0,5.742622494432071,1176882.0,0.5500738478152974,9519518.18978,4.72566871339793,249040.30971603564,0.5486531525621456,6069430.17542,0.4240309215488413,1934891.91072,0.800473077815426,1670648.31668,0.4476923762692211,4451054.129190001,0.950046145801937,349513.54886,0.5579960096949614,201698.57498,0.9199445071974728,491469.862,0.561284510179938,181492.62655999998,3.5655012388729594,3.5056457772197795,3.5354468404611716,4.418364717586454,4.421565899085931,4.419965018527263,1235720.0,2823835.0,4059555.0,3.20657422757986,6.569680845403903,385370.7765039486,429828.33815672074,3.1795453043188155,6.572060338069113,3.2338329203905496,6.567302214262335,4.052686053717075,4.048550846186251,4.050617922256243,835435.8958474278,4.859205859094878,0.9725187305149854,0.7752513779885063,4.058235020365733,4.209359666838194,4.97983244460442,4.6609813216916445,837006.9147154121,868176.2219257106,249040.30971603564,5.742622494432071,4.72566871339793,249040.30971603564,5.742622494432071,4.72566871339793,4.350871836867219,4.416332816904514,4.3449905865955065,3.6722905732038695,3.433538765022591,4.490831569663269,4.439930701445382,3.087084884928052,6.466009483796155,3.3017459529183,6.540138004883921,400287.0170603682,436719.89765504387,374262.5924649925,431769.9409234591,4.1331066781874615,4.383480132874144
1989,999701.0,27693.0,-86741.0,0.5032099999999999,5641580.0,374750.0,484792.0,129539.0,270433.0,0.73437,881429.0,247387.0,0.25182,0.21631,0.26841000000000004,0.33877,106239.0,0.40663,1423805.0,0.46997999999999995,3576758.0,0.50587,2152953.0,5.910913140311804,1242441.0,0.5716462313653252,9869005.84742,4.8468749718170105,256338.570155902,0.5726176669988757,6246328.40748,0.44196550763769454,1994338.8901799999,0.8312672487382685,1712812.57882,0.46879803632245676,4592495.77257,0.962182404000956,389479.16573999997,0.5734487008000015,225894.66123000003,0.9456900643294238,512633.069,0.558320898702866,190283.04376,3.716832906523733,3.6561302871914414,3.6863566514881896,4.570143364466595,4.573600708168547,4.571871709503254,1341456.0,3057682.0,4399138.0,3.3384479940800587,6.877364917155077,401820.2477255156,444600.808134063,3.3110743146467154,6.879965811387908,3.366047980220686,6.874765006161261,4.210027929664865,4.205878044096291,4.207952475303117,867885.9900787924,5.0687971119347335,0.956217987183745,0.7797706989479364,4.215472592964681,4.356892526961858,5.197339987640641,4.87573893544273,869437.0068263725,898604.7267933564,256338.570155902,5.910913140311804,4.8468749718170105,256338.570155902,5.910913140311804,4.8468749718170105,4.51002971356914,4.566667743463898,4.4991428593781855,3.827333428449683,3.5727775322159276,4.650529152143512,4.589928534584853,3.2154789225169336,6.761043544083389,3.444577743129585,6.8503092943069905,417186.9983678724,452250.0084585001,389439.89656660054,446356.7802027732,4.285599262401974,4.538260373206888
1990,993448.0,14546.0,-77855.0,0.5127,5963144.0,403265.0,508071.0,148608.0,290370.0,0.75452,948186.0,250181.0,0.27338999999999997,0.22261,0.294,0.36089,121657.0,0.40915,1491301.0,0.47945,3808994.0,0.52071,2317693.0,5.9047884187082404,1269272.0,0.5930452560899625,10055124.695400001,4.956681108389656,256072.95935412028,0.5977526752982294,6372190.6356999995,0.4627418211304171,2049060.5272799998,0.8653112026979142,1723427.3581,0.4902867431994903,4727219.39181,0.9537046366643774,422840.55723,0.6006031201826776,247431.28199999998,0.9630519525065118,527563.439,0.600160085812423,202707.58232,3.789600270294948,3.7307242350762615,3.760047016945521,4.708640664669727,4.712343471037602,4.71049170401759,1401041.0,3292830.0,4693871.0,3.4184017531504733,7.188310926780449,409852.64494109567,458081.1867405986,3.3917432968871912,7.191136762795073,3.4452697398021526,7.18548620120906,4.312649975030946,4.308828949336225,4.310739038815443,889085.6160166464,5.279436440586974,0.938865571007531,0.7871471470665721,4.326099420788626,4.47868889611782,5.408097747388454,5.058830483651939,892253.6794382334,923725.1061354042,256072.95935412028,5.9047884187082404,4.956681108389656,256072.95935412028,5.9047884187082404,4.956681108389656,4.6003727276791295,4.6711962113586205,4.5947975982272,3.908645266689042,3.6408038409057593,4.794014499970122,4.727705162127193,3.2884415027876575,7.063073961647244,3.530360842361977,7.162138463656445,426050.15135963896,466203.5280785945,396854.90026640956,459755.1439013831,4.401733004100516,4.635649216277292
